id_dokumenta,prejeto,,placnik,prejemnik,referenca_dobro,znesek,datum_placila,zastopnik_dolznika,upnik_trr,upnik_banka,dolznik_trr,dolznik_banka
10140274,2017-06-05,18:48:10,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007928182,147.58,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10140442,2017-06-05,18:53:25,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007946482,58.83,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10141112,2017-06-05,19:09:50,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007928190,12.94,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10141123,2017-06-05,19:09:51,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007946440,109.69,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10141488,2017-06-05,19:20:31,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007946474,99.13,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10141495,2017-06-05,19:20:32,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007928166,75.58,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10141666,2017-06-05,19:25:51,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007931361,12437.03,2017-07-14,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10141718,2017-06-05,19:26:00,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007928140,55.82,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10142282,2017-06-05,19:41:59,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007928204,40.26,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10142447,2017-06-05,19:47:17,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007928158,10.77,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10142602,2017-06-05,19:52:32,OBČINA IZOLA,DRUŠTVO PRIJATELJEV MLADINE IZOLA,SI0005-2017,2170.19,2017-07-05,Kolenc Igor,SI56101000029189914,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10142860,2017-06-05,19:58:04,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007943637,84.61,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10143313,2017-06-05,20:09:09,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007946407,31.45,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10143340,2017-06-05,20:09:13,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007946466,82.58,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10143532,2017-06-05,20:14:32,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007938625,75.59,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10143706,2017-06-05,20:19:51,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007941138,23.23,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10144270,2017-06-05,20:41:14,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007946504,12.94,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10144327,2017-06-05,20:46:32,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007946431,45.76,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10144437,2017-06-05,20:57:22,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007946490,298.09,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10144585,2017-06-05,21:03:13,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007946423,16.63,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10144606,2017-06-05,21:08:27,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007946458,67.78,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10144684,2017-06-05,21:13:58,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007928174,51.86,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10144776,2017-06-05,21:19:37,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007946393,59.26,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10144926,2017-06-05,21:30:42,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123400007946512,469.02,2017-07-10,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10146200,2017-06-05,22:56:32,OBČINA IZOLA,"ARRIVA DOLENJSKA IN PRIMORSKA, družba za prevoz potnikov, d.o.o.",SI007-1700289,14233.91,,Kolenc Igor,SI56031351000007275,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10147037,2017-06-06,00:54:45,OBČINA IZOLA,"PETROL, Slovenska energetska družba, d.d., Ljubljana",SI05700486883250,1212.25,2017-07-10,Kolenc Igor,SI56290000101824249,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
10152218,2017-06-06,10:16:01,OBČINA IZOLA,"VZGOJNO IZOBRAŽEVALNI ZAVOD VRTEC MAVRICA IZOLA ENTE PUBBLICO DI EDUCAZIONE ED ISTRUZIONE ASILO ""MAVRICA"" ISOLA",SI0043-0001200,1133.63,2017-07-05,Kolenc Igor,SI56012406030635269,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10152351,2017-06-06,10:25:15,OBČINA IZOLA,"VZGOJNO IZOBRAŽEVALNI ZAVOD VRTEC MAVRICA IZOLA ENTE PUBBLICO DI EDUCAZIONE ED ISTRUZIONE ASILO ""MAVRICA"" ISOLA",SI0042-0001200,80003.22,2017-07-05,Kolenc Igor,SI56012406030635269,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10152364,2017-06-06,10:26:12,OBČINA IZOLA,EPIK konzultiranje d.o.o.,,4831.20,,Kolenc Igor,SI56101000039821793,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10152984,2017-06-06,10:48:10,OBČINA IZOLA,"Center za komunikacijo, sluh in govor Portorož - Centro per la comunicazione, l'udito e la pronuncia Portorose",SI00477-0000602,1976.80,2017-07-10,Kolenc Igor,SI56011006030690726,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10152985,2017-06-06,10:48:11,OBČINA IZOLA,"Center za komunikacijo, sluh in govor Portorož - Centro per la comunicazione, l'udito e la pronuncia Portorose",SI00481-0000602,1382.37,2017-07-10,Kolenc Igor,SI56011006030690726,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10153335,2017-06-06,11:09:17,OBČINA IZOLA,ZABUKOVEC MTI vrednotenje nepremičnin in svetovanje d.o.o.,SI00115-2017-76,1073.72,2017-07-28,Kolenc Igor,SI56031351000606347,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10154343,2017-06-06,11:55:12,OBČINA IZOLA,"VZGOJNO IZOBRAŽEVALNI ZAVOD VRTEC MAVRICA IZOLA ENTE PUBBLICO DI EDUCAZIONE ED ISTRUZIONE ASILO ""MAVRICA"" ISOLA",SI0044-0012011,289.98,2017-07-05,Kolenc Igor,SI56012406030635269,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10154935,2017-06-06,12:24:58,OBČINA IZOLA,"Telemach, širokopasovne komunikacije, d.o.o.",SI129000963252058,23.27,,Kolenc Igor,SI56029430256849437,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10156126,2017-06-06,12:43:18,OBČINA IZOLA,"VZGOJNO IZOBRAŽEVALNI ZAVOD VRTEC MAVRICA IZOLA ENTE PUBBLICO DI EDUCAZIONE ED ISTRUZIONE ASILO ""MAVRICA"" ISOLA",SI0050-0001200,69.76,2017-07-05,Kolenc Igor,SI56012406030635269,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10156852,2017-06-06,12:55:37,OBČINA IZOLA,"VZGOJNO IZOBRAŽEVALNI ZAVOD VRTEC MAVRICA IZOLA ENTE PUBBLICO DI EDUCAZIONE ED ISTRUZIONE ASILO ""MAVRICA"" ISOLA",SI0049-0001200,112.35,2017-07-05,Kolenc Igor,SI56012406030635269,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10157631,2017-06-06,13:11:47,OBČINA IZOLA,DRUŠTVO ZA DUŠEVNO ZDRAVJE IN KREATIVNO PREŽIVLJANJE PROSTEGA ČASA ''VEZI'',SI00129-0000747,575.21,2017-07-21,Kolenc Igor,SI56051008000031614,ABANSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10157760,2017-06-06,13:12:01,OBČINA IZOLA,"INPORES, razvojne in informacijske rešitve za javno upravo d.o.o.",SI00017-17182-100,2287.50,2017-07-28,Kolenc Igor,SI56051008012083379,ABANSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10158562,2017-06-06,13:13:21,OBČINA IZOLA,"INPORES, razvojne in informacijske rešitve za javno upravo d.o.o.",SI002017-17183-100,512.40,2017-07-10,Kolenc Igor,SI56051008012083379,ABANSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10160355,2017-06-06,13:33:47,OBČINA IZOLA,"Center za komunikacijo, sluh in govor Portorož - Centro per la comunicazione, l'udito e la pronuncia Portorose",SI00676-0000602,454.85,2017-07-10,Kolenc Igor,SI56011006030690726,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10160357,2017-06-06,13:33:48,OBČINA IZOLA,"Center za komunikacijo, sluh in govor Portorož - Centro per la comunicazione, l'udito e la pronuncia Portorose",SI00678-0000602,2339.48,2017-07-10,Kolenc Igor,SI56011006030690726,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10160361,2017-06-06,13:33:51,OBČINA IZOLA,"Center za komunikacijo, sluh in govor Portorož - Centro per la comunicazione, l'udito e la pronuncia Portorose",SI00682-0000602,1678.88,2017-07-10,Kolenc Igor,SI56011006030690726,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10162264,2017-06-06,14:36:55,OBČINA IZOLA,PRESS CLIPPING družba za spremljanje in analizo medijev d.o.o.,SI0020171468,299.02,2017-07-21,Kolenc Igor,SI56045150000145232,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10162298,2017-06-06,14:59:31,OBČINA IZOLA,MINISTRSTVO ZA JAVNO UPRAVO,SI2831305-7130007-90349417,151.27,,Kolenc Igor,SI56011006300109972,BSLJSI2XICL,SI56012400100006381,UJPLSI2DICL
10162626,2017-06-06,14:47:42,OBČINA IZOLA,"CRISTY d.o.o., podjetje za trgovino na debelo in drobno, Izola",SI006-0000034,497.91,,Kolenc Igor,SI56022870256240702,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10163962,2017-06-06,16:01:53,OBČINA IZOLA,"CENTER ZA KULTURO, ŠPORT IN PRIREDITVE IZOLA CENTRO PER LA CULTURA, LO SPORT E LE MANIFESTAZIONI ISOLA",SI0000089-2017,3832.25,2017-07-06,Kolenc Igor,SI56012406030722569,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10164015,2017-06-06,16:02:15,OBČINA IZOLA,"CENTER ZA KULTURO, ŠPORT IN PRIREDITVE IZOLA CENTRO PER LA CULTURA, LO SPORT E LE MANIFESTAZIONI ISOLA",SI0000090-2017,1548.02,2017-07-06,Kolenc Igor,SI56012406030722569,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10164019,2017-06-06,16:03:42,OBČINA IZOLA,"CENTER ZA KULTURO, ŠPORT IN PRIREDITVE IZOLA CENTRO PER LA CULTURA, LO SPORT E LE MANIFESTAZIONI ISOLA",SI0000091-2017,7000.00,2017-07-06,Kolenc Igor,SI56012406030722569,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10164116,2017-06-06,16:03:36,OBČINA IZOLA,"CENTER ZA KULTURO, ŠPORT IN PRIREDITVE IZOLA CENTRO PER LA CULTURA, LO SPORT E LE MANIFESTAZIONI ISOLA",SI0000092-2017,34111.00,2017-07-06,Kolenc Igor,SI56012406030722569,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10165333,2017-06-06,17:15:01,OBČINA IZOLA,Banka Intesa Sanpaolo d.d.,SI99,1.94,,Kolenc Igor,SI56101111020304044,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10169648,2017-06-07,07:02:54,OBČINA IZOLA,OBALNI DOM UPOKOJENCEV KOPER - CASA COSTIERA DEL PENSIONATO CAPODISTRIA,SI00010117001243,158.34,2017-07-21,Kolenc Igor,SI56011006030266060,UJPLSI2DICL,SI56012400100006381,UJPLSI2DICL
10170385,2017-06-07,07:52:37,OBČINA IZOLA,"NOMAGO, storitve mobilnosti in potovanj, d.o.o.",SI01013170004360,3046.84,2017-07-28,Kolenc Igor,SI56051008010759620,ABANSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10171145,2017-06-07,08:19:07,OBČINA IZOLA,VARSTVENO DELOVNI CENTER MURSKA SOBOTA,SI120000001753355,524.15,2017-07-21,Kolenc Igor,SI56011006030309128,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10171233,2017-06-07,08:19:36,OBČINA IZOLA,KULTURNO OKOLJSKO DRUŠTVO PAZI!PARK,SI99,6670.00,,Kolenc Igor,SI56101000053863610,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10174391,2017-06-07,10:27:05,OBČINA IZOLA,CENTER ZA VARSTVO IN DELO GOLOVEC,SI00756-1001782,1388.57,2017-07-21,Kolenc Igor,SI56011006030269746,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10176303,2017-06-07,11:49:01,OBČINA IZOLA,PROSTOVOLJNO GASILSKO DRUŠTVO IZOLA - Associazione dei vigili del fuoco di Isola,SI0017-2017,1492.72,2017-06-23,Kolenc Igor,SI56101000029205434,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10176469,2017-06-07,11:54:23,OBČINA IZOLA,PROSTOVOLJNO GASILSKO DRUŠTVO IZOLA - Associazione dei vigili del fuoco di Isola,SI0018-2017,2976.03,2017-06-23,Kolenc Igor,SI56101000029205434,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10177481,2017-06-07,12:38:24,OBČINA IZOLA,VRTEC MORNARČEK PIRAN - SCUOLA DELL' INFANZIA MORNARČEK PIRANO,SI120046700000700,2138.28,2017-07-21,Kolenc Igor,SI56012906030640385,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10177953,2017-06-07,13:04:21,OBČINA IZOLA,"HOTEL MARINA, hoteli in turizem, d.o.o.",SI00260200-2017,364.41,2017-07-28,Kolenc Igor,SI56101000039816070,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10178042,2017-06-07,13:09:43,OBČINA IZOLA,UNI&FORMA proizvodnja in trgovina d.o.o.,SI0002-2795-0006276,1108.98,2017-07-12,Kolenc Igor,SI56031041012535568,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10181507,2017-06-07,14:39:35,OBČINA IZOLA,ZAVOD ZA SOCIALNO OSKRBO PRISTAN,SI128804017300640,1442.96,2017-07-21,Kolenc Igor,SI56022420091156182,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10182888,2017-06-07,14:42:27,OBČINA IZOLA,"A1 Slovenija, telekomunikacijske storitve, d. d.",SI121706012533847,230.77,2017-07-10,Kolenc Igor,SI56290000159800373,BACXSI22XXX,SI56012400100006381,UJPLSI2DICL
10185799,2017-06-07,15:30:04,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI127065719012840,8.70,2017-07-10,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
10185833,2017-06-07,15:30:09,OBČINA IZOLA,JAVNI VZGOJNO-IZOBRAŽEVALNI ZAVOD - ENTE PUBBLICO DI EDUCAZIONE ED ISTRUZIONE VRTEC SEMEDELA,SI0000-46-2900002,1996.39,2017-07-21,Kolenc Igor,SI56012506030635749,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10185834,2017-06-07,15:30:09,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI127065161012843,74.83,2017-07-10,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
10185835,2017-06-07,15:30:09,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI127065146012846,189.08,2017-07-10,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
10185836,2017-06-07,15:30:09,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI127065142012841,309.33,2017-07-10,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
10185837,2017-06-07,15:30:09,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI127065139012844,369.45,2017-07-10,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
10186047,2017-06-07,15:35:49,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI127064338012843,69.75,2017-07-10,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
10186436,2017-06-07,15:52:15,OBČINA IZOLA,"BUTAN PLIN družba za distribucijo plina, d.d., Ljubljana",SI127061548012847,26.75,2017-07-10,Kolenc Igor,SI56290000003126652,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
10188639,2017-06-07,17:52:58,OBČINA IZOLA,"DRUŠTVO INVALIDOV IZOLA, Associazione degli invalidi Isola",SI0064-01-17,36.93,2017-07-21,Kolenc Igor,SI56610000014261869,HDELSI22XXX,SI56012400100006381,BSLJSI2XXXX
10188862,2017-06-07,18:45:08,OBČINA IZOLA,"DRUŠTVO INVALIDOV IZOLA, Associazione degli invalidi Isola",SI0064-02-17,36.93,2017-07-21,Kolenc Igor,SI56610000014261869,HDELSI22XXX,SI56012400100006381,BSLJSI2XXXX
10189575,2017-06-07,20:57:10,OBČINA IZOLA,Banka Intesa Sanpaolo d.d.,SI127000017094272,5.45,,Kolenc Igor,SI56101111020304044,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10190327,2017-06-08,00:08:58,OBČINA IZOLA,"PETROL, Slovenska energetska družba, d.d., Ljubljana",SI05700487454654,52.50,2017-07-10,Kolenc Igor,SI56290000101824249,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
10190338,2017-06-08,00:09:00,OBČINA IZOLA,"PETROL, Slovenska energetska družba, d.d., Ljubljana",SI05700487452783,1840.32,2017-07-10,Kolenc Igor,SI56290000101824249,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
10192530,2017-06-08,07:59:20,OBČINA IZOLA,VARSTVENO DELOVNI CENTER AJDOVŠČINA-VIPAVA,SI120026300018180,1008.10,,Kolenc Igor,SI56011006000016707,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10193090,2017-06-08,08:29:28,OBČINA IZOLA,"Center za komunikacijo, sluh in govor Portorož - Centro per la comunicazione, l'udito e la pronuncia Portorose",SI00477-0000602,1976.80,2017-07-10,Kolenc Igor,SI56011006030690726,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10193091,2017-06-08,08:29:29,OBČINA IZOLA,"Center za komunikacijo, sluh in govor Portorož - Centro per la comunicazione, l'udito e la pronuncia Portorose",SI00481-0000602,1382.37,2017-07-10,Kolenc Igor,SI56011006030690726,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10194836,2017-06-08,09:36:42,OBČINA IZOLA,SKAT - Trgovina d.o.o.,SI007289-1001267,109.80,2017-07-28,Kolenc Igor,SI56101000000034915,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10194837,2017-06-08,09:36:42,OBČINA IZOLA,SKAT - Trgovina d.o.o.,SI007290-1001267,109.80,2017-07-28,Kolenc Igor,SI56101000000034915,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10194839,2017-06-08,09:36:43,OBČINA IZOLA,SKAT - Trgovina d.o.o.,SI007291-1001267,198.01,2017-07-28,Kolenc Igor,SI56101000000034915,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10196077,2017-06-08,10:08:44,OBČINA IZOLA,"MIV SERVIS, storitve, trgovina in proizvodnja, d.o.o.",SI0017000450-001781,767.38,2017-07-21,Kolenc Igor,SI56031211000612562,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10196726,2017-06-08,10:33:32,OBČINA IZOLA,"PRIZMA PONIKVE, posebni socialno varstveni zavod",SI128804017009504,697.93,2017-07-28,Kolenc Igor,SI56011006030300010,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10196881,2017-06-08,10:30:38,OBČINA IZOLA,"MIV SERVIS, storitve, trgovina in proizvodnja, d.o.o.",SI0017000451-001781,1221.22,2017-07-21,Kolenc Igor,SI56031211000612562,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10196960,2017-06-08,10:42:06,OBČINA IZOLA,GLASBENA ŠOLA KOPER SCUOLA DI MUSICA CAPODISTRIA,SI99,1301.91,,Kolenc Igor,SI56012506030710633,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10198513,2017-06-08,11:40:53,OBČINA IZOLA,"GIARDINO D INFANZIA DELFINO BLU, CAPODISTRIA VRTEC DELFINO BLU KOPER",SI0055-0004125,1162.58,2017-07-21,Kolenc Igor,SI56012506030635943,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10200104,2017-06-08,11:59:12,OBČINA IZOLA,KMETIJSKA ZADRUGA METLIKA z.o.o.,SI021-70548277-170783340,109.42,2017-07-28,Kolenc Igor,SI56029940016851866,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10201346,2017-06-08,12:40:24,OBČINA IZOLA,OSNOVNA ŠOLA VOJKE ŠMUC IZOLA SCUOLA ELEMENTARE VOJKA ŠMUC ISOLA,SI120002230000012,2780.44,2017-08-04,Kolenc Igor,SI56012406030653796,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10202655,2017-06-08,13:19:34,OBČINA IZOLA,ANDREJ DERNIKOVIČ - DOKTOR MEDICINE,SI0005-06,56.70,2017-07-21,Kolenc Igor,SI56101000035252414,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10204098,2017-06-08,14:08:23,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001701990254,4.61,2017-07-21,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10204109,2017-06-08,14:08:25,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001701975603,13.01,2017-07-21,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10204128,2017-06-08,14:08:28,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001701964300,13.79,2017-07-21,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10204157,2017-06-08,14:08:33,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001702002994,13.18,2017-08-04,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10204161,2017-06-08,14:08:33,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001701983541,13.01,2017-07-21,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10204200,2017-06-08,14:08:40,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001701991463,13.03,2017-07-21,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10204319,2017-06-08,14:14:05,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001701971250,277.12,2017-07-21,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10204338,2017-06-08,14:14:10,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001701974631,7.36,2017-07-21,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10204342,2017-06-08,14:14:11,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001701953529,13.03,2017-07-21,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10204477,2017-06-08,14:44:39,OBČINA IZOLA,MESTNA KNJIŽNICA IZOLA - BIBLIOTECA CIVICA DI ISOLA,SI0034-11-20175,22299.27,2017-07-05,Kolenc Igor,SI56012406030370944,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
